order_id,order_date,customer_id,customer_name,customer_segment,region,product_id,product_name,category,subcategory,unit_price,quantity,discount_pct,discount_amount,sales_amount,cost_amount,profit_amount,payment_method,shipping_method,shipping_cost,order_priority,year,quarter,month,month_num,day_of_week
ORD-20241756,2024-01-16,CUST-8101,Customer 9520,Home Office,Central,PROD_SPO_004,Sports Product 4,Sports,Sports - Type D,292.61,2,0.2,117.04,468.18,351.14,117.04,Credit Card,Express,18.23,Low,2024,Q1,January,1,Tuesday
ORD-20240423,2024-01-16,CUST-5661,Customer 6703,Corporate,East,PROD_BOO_008,Books Product 8,Books,Books - Type H,29.46,1,0.0,0.0,29.46,17.68,11.78,PayPal,Next Day,29.08,Medium,2024,Q1,January,1,Tuesday
ORD-20242087,2024-01-16,CUST-3414,Customer 2653,Corporate,North,PROD_HOM_001,Home & Garden Product 1,Home & Garden,Home & Garden - Type A,408.74,2,0.0,0.0,817.48,490.48,327.0,Gift Card,Express,22.99,Low,2024,Q1,January,1,Tuesday
ORD-20244539,2024-01-16,CUST-6685,Customer 6295,Home Office,Central,PROD_HOM_002,Home & Garden Product 2,Home & Garden,Home & Garden - Type B,358.13,4,0.15,214.88,1217.64,859.52,358.12,Credit Card,Next Day,14.94,Low,2024,Q1,January,1,Tuesday
ORD-20243902,2024-01-17,CUST-2284,Customer 6754,Corporate,West,PROD_HOM_002,Home & Garden Product 2,Home & Garden,Home & Garden - Type B,358.13,5,0.1,179.07,1611.58,1074.4,537.18,Credit Card,Standard,16.47,Medium,2024,Q1,January,1,Wednesday
ORD-20244576,2024-01-17,CUST-1927,Customer 5340,Consumer,South,PROD_BOO_006,Books Product 6,Books,Books - Type F,26.3,4,0.1,10.52,94.68,63.12,31.56,Credit Card,Standard,16.46,Low,2024,Q1,January,1,Wednesday
ORD-20240578,2024-01-17,CUST-6533,Customer 1701,Corporate,North,PROD_ELE_003,Electronics Product 3,Electronics,Electronics - Type C,311.28,3,0.0,0.0,933.84,560.31,373.53,PayPal,Next Day,21.68,Medium,2024,Q1,January,1,Wednesday
ORD-20241230,2024-01-17,CUST-7558,Customer 2639,Corporate,East,PROD_ELE_001,Electronics Product 1,Electronics,Electronics - Type A,657.46,4,0.15,394.48,2235.36,1577.92,657.44,Debit Card,Standard,15.85,Low,2024,Q1,January,1,Wednesday
ORD-20244596,2024-01-17,CUST-6331,Customer 2919,Home Office,South,PROD_ELE_006,Electronics Product 6,Electronics,Electronics - Type F,692.86,4,0.05,138.57,2632.87,1662.88,969.99,Gift Card,Next Day,26.07,Medium,2024,Q1,January,1,Wednesday
ORD-20240221,2024-01-17,CUST-7525,Customer 2260,Corporate,South,PROD_CLO_004,Clothing Product 4,Clothing,Clothing - Type D,55.79,5,0.05,13.95,265.0,167.35,97.65,PayPal,Next Day,25.87,Medium,2024,Q1,January,1,Wednesday
ORD-20243569,2024-01-17,CUST-5896,Customer 2370,Corporate,East,PROD_CLO_001,Clothing Product 1,Clothing,Clothing - Type A,59.35,2,0.0,0.0,118.7,71.22,47.48,PayPal,Next Day,26.43,Medium,2024,Q1,January,1,Wednesday
ORD-20241574,2024-01-17,CUST-3713,Customer 7600,Home Office,Central,PROD_BOO_006,Books Product 6,Books,Books - Type F,26.3,4,0.1,10.52,94.68,63.12,31.56,Gift Card,Next Day,19.32,Medium,2024,Q1,January,1,Wednesday
ORD-20241165,2024-01-18,CUST-1583,Customer 2829,Corporate,North,PROD_HOM_009,Home & Garden Product 9,Home & Garden,Home & Garden - Type I,428.32,3,0.1,128.5,1156.46,770.97,385.49,Gift Card,Standard,9.38,Low,2024,Q1,January,1,Thursday
ORD-20242497,2024-01-18,CUST-1394,Customer 6536,Corporate,South,PROD_HOM_001,Home & Garden Product 1,Home & Garden,Home & Garden - Type A,408.74,1,0.2,81.75,326.99,245.24,81.75,PayPal,Express,26.94,Medium,2024,Q1,January,1,Thursday
ORD-20240846,2024-01-18,CUST-6333,Customer 8279,Consumer,Central,PROD_BOO_001,Books Product 1,Books,Books - Type A,59.32,3,0.0,0.0,177.96,106.77,71.19,Gift Card,Express,23.48,High,2024,Q1,January,1,Thursday
ORD-20242865,2024-01-18,CUST-8387,Customer 6744,Consumer,North,PROD_CLO_005,Clothing Product 5,Clothing,Clothing - Type E,136.98,2,0.15,41.09,232.87,164.38,68.49,Credit Card,Express,17.22,Medium,2024,Q1,January,1,Thursday
ORD-20243702,2024-01-18,CUST-8706,Customer 4569,Home Office,West,PROD_BOO_002,Books Product 2,Books,Books - Type B,13.21,2,0.2,5.28,21.14,15.86,5.28,Debit Card,Express,21.73,Low,2024,Q1,January,1,Thursday
ORD-20242956,2024-01-18,CUST-2016,Customer 8276,Corporate,East,PROD_CLO_002,Clothing Product 2,Clothing,Clothing - Type B,110.96,2,0.05,11.1,210.82,133.16,77.66,Credit Card,Express,7.6,Low,2024,Q1,January,1,Thursday
ORD-20241247,2024-01-18,CUST-3486,Customer 9692,Home Office,North,PROD_CLO_003,Clothing Product 3,Clothing,Clothing - Type C,24.78,3,0.2,14.87,59.47,44.61,14.86,Debit Card,Next Day,10.76,Low,2024,Q1,January,1,Thursday
ORD-20240270,2024-01-18,CUST-5295,Customer 4534,Consumer,North,PROD_SPO_008,Sports Product 8,Sports,Sports - Type H,195.09,1,0.0,0.0,195.09,117.05,78.04,Gift Card,Next Day,12.16,Low,2024,Q1,January,1,Thursday
ORD-20244459,2024-01-18,CUST-9337,Customer 2426,Corporate,West,PROD_HOM_008,Home & Garden Product 8,Home & Garden,Home & Garden - Type H,75.46,2,0.2,30.18,120.74,90.56,30.18,Gift Card,Standard,21.54,High,2024,Q1,January,1,Thursday
ORD-20241136,2024-01-18,CUST-7000,Customer 9459,Consumer,West,PROD_HOM_002,Home & Garden Product 2,Home & Garden,Home & Garden - Type B,358.13,3,0.05,53.72,1020.67,644.64,376.03,Gift Card,Next Day,21.74,High,2024,Q1,January,1,Thursday
ORD-20241513,2024-01-18,CUST-7300,Customer 4586,Home Office,Central,PROD_BOO_010,Books Product 10,Books,Books - Type J,35.54,2,0.15,10.66,60.42,42.64,17.78,PayPal,Standard,11.69,Medium,2024,Q1,January,1,Thursday
ORD-20240387,2024-01-18,CUST-1096,Customer 2036,Home Office,Central,PROD_HOM_005,Home & Garden Product 5,Home & Garden,Home & Garden - Type E,479.89,1,0.2,95.98,383.91,287.93,95.98,Credit Card,Next Day,26.21,Medium,2024,Q1,January,1,Thursday
ORD-20240627,2024-01-18,CUST-1958,Customer 3394,Corporate,West,PROD_TOY_005,Toys Product 5,Toys,Toys - Type E,102.48,3,0.05,15.37,292.07,184.47,107.6,PayPal,Express,9.08,Medium,2024,Q1,January,1,Thursday
ORD-20244541,2024-01-19,CUST-2049,Customer 2720,Consumer,West,PROD_ELE_004,Electronics Product 4,Electronics,Electronics - Type D,262.05,4,0.05,52.41,995.79,628.92,366.87,Gift Card,Standard,23.47,High,2024,Q1,January,1,Friday
ORD-20242929,2024-01-19,CUST-8663,Customer 7744,Consumer,West,PROD_BOO_006,Books Product 6,Books,Books - Type F,26.3,3,0.1,7.89,71.01,47.34,23.67,Debit Card,Express,24.18,Low,2024,Q1,January,1,Friday
ORD-20242269,2024-01-19,CUST-7010,Customer 9295,Consumer,West,PROD_BOO_004,Books Product 4,Books,Books - Type D,30.26,4,0.15,18.16,102.88,72.64,30.24,Gift Card,Express,8.44,Low,2024,Q1,January,1,Friday
ORD-20243828,2024-01-19,CUST-5690,Customer 5382,Corporate,South,PROD_ELE_009,Electronics Product 9,Electronics,Electronics - Type I,450.83,4,0.2,360.66,1442.66,1082.0,360.66,Debit Card,Next Day,10.34,High,2024,Q1,January,1,Friday
ORD-20241838,2024-01-19,CUST-9121,Customer 9697,Corporate,South,PROD_ELE_002,Electronics Product 2,Electronics,Electronics - Type B,73.76,5,0.0,0.0,368.8,221.3,147.5,PayPal,Standard,6.99,Low,2024,Q1,January,1,Friday
ORD-20243810,2024-01-19,CUST-1195,Customer 6401,Home Office,Central,PROD_HOM_001,Home & Garden Product 1,Home & Garden,Home & Garden - Type A,408.74,5,0.2,408.74,1634.96,1226.2,408.76,Credit Card,Next Day,8.02,High,2024,Q1,January,1,Friday
ORD-20240138,2024-01-20,CUST-9991,Customer 9647,Corporate,North,PROD_CLO_007,Clothing Product 7,Clothing,Clothing - Type G,59.68,2,0.05,5.97,113.39,71.62,41.77,Debit Card,Standard,12.53,High,2024,Q1,January,1,Saturday
ORD-20240295,2024-01-20,CUST-9921,Customer 8940,Corporate,Central,PROD_HOM_005,Home & Garden Product 5,Home & Garden,Home & Garden - Type E,479.89,3,0.15,215.95,1223.72,863.79,359.93,Debit Card,Express,11.76,High,2024,Q1,January,1,Saturday
ORD-20244295,2024-01-20,CUST-5889,Customer 2670,Corporate,South,PROD_BOO_005,Books Product 5,Books,Books - Type E,15.59,1,0.0,0.0,15.59,9.35,6.24,Gift Card,Express,14.01,High,2024,Q1,January,1,Saturday
ORD-20240661,2024-01-20,CUST-9178,Customer 4489,Home Office,West,PROD_BOO_001,Books Product 1,Books,Books - Type A,59.32,5,0.05,14.83,281.77,177.95,103.82,Debit Card,Next Day,18.32,Low,2024,Q1,January,1,Saturday
ORD-20242794,2024-01-20,CUST-8528,Customer 5959,Home Office,North,PROD_TOY_008,Toys Product 8,Toys,Toys - Type H,113.43,4,0.1,45.37,408.35,272.24,136.11,Debit Card,Standard,12.48,Medium,2024,Q1,January,1,Saturday
ORD-20243300,2024-01-20,CUST-8032,Customer 2567,Consumer,East,PROD_BOO_006,Books Product 6,Books,Books - Type F,26.3,2,0.1,5.26,47.34,31.56,15.78,PayPal,Express,27.59,Low,2024,Q1,January,1,Saturday
ORD-20242917,2024-01-20,CUST-7405,Customer 5323,Home Office,West,PROD_HOM_005,Home & Garden Product 5,Home & Garden,Home & Garden - Type E,479.89,1,0.15,71.98,407.91,287.93,119.98,Credit Card,Standard,22.14,Medium,2024,Q1,January,1,Saturday
ORD-20241991,2024-01-21,CUST-4950,Customer 2307,Consumer,South,PROD_BOO_008,Books Product 8,Books,Books - Type H,29.46,1,0.0,0.0,29.46,17.68,11.78,PayPal,Next Day,29.62,Medium,2024,Q1,January,1,Sunday
ORD-20240758,2024-01-21,CUST-4137,Customer 2474,Home Office,East,PROD_BOO_009,Books Product 9,Books,Books - Type I,54.5,3,0.1,16.35,147.15,98.1,49.05,PayPal,Standard,29.5,Medium,2024,Q1,January,1,Sunday
ORD-20242544,2024-01-21,CUST-6505,Customer 2208,Corporate,West,PROD_TOY_001,Toys Product 1,Toys,Toys - Type A,64.97,2,0.2,25.99,103.95,77.96,25.99,Credit Card,Express,13.39,Low,2024,Q1,January,1,Sunday
ORD-20243869,2024-01-21,CUST-8119,Customer 9929,Home Office,East,PROD_CLO_001,Clothing Product 1,Clothing,Clothing - Type A,59.35,1,0.05,2.97,56.38,35.61,20.77,Credit Card,Express,17.49,High,2024,Q1,January,1,Sunday
ORD-20243786,2024-01-21,CUST-6737,Customer 7177,Consumer,North,PROD_CLO_007,Clothing Product 7,Clothing,Clothing - Type G,59.68,1,0.05,2.98,56.7,35.81,20.89,Debit Card,Standard,10.02,High,2024,Q1,January,1,Sunday
ORD-20241052,2024-01-22,CUST-4214,Customer 9752,Home Office,West,PROD_TOY_010,Toys Product 10,Toys,Toys - Type J,66.23,1,0.0,0.0,66.23,39.74,26.49,Credit Card,Next Day,17.05,Medium,2024,Q1,January,1,Monday
ORD-20244104,2024-01-22,CUST-6411,Customer 6801,Corporate,North,PROD_ELE_005,Electronics Product 5,Electronics,Electronics - Type E,749.65,5,0.15,562.24,3186.01,2248.95,937.06,PayPal,Express,17.3,Low,2024,Q1,January,1,Monday
ORD-20241484,2024-01-22,CUST-3769,Customer 5789,Home Office,East,PROD_ELE_007,Electronics Product 7,Electronics,Electronics - Type G,897.57,2,0.1,179.51,1615.63,1077.08,538.55,Gift Card,Standard,27.65,High,2024,Q1,January,1,Monday
ORD-20240291,2024-01-23,CUST-3110,Customer 2506,Corporate,North,PROD_ELE_005,Electronics Product 5,Electronics,Electronics - Type E,749.65,2,0.15,224.9,1274.4,899.58,374.82,Credit Card,Express,6.27,Low,2024,Q1,January,1,Tuesday
ORD-20244767,2024-01-23,CUST-7833,Customer 6503,Consumer,North,PROD_SPO_001,Sports Product 1,Sports,Sports - Type A,246.96,5,0.1,123.48,1111.32,740.9,370.42,Credit Card,Standard,9.66,High,2024,Q1,January,1,Tuesday
ORD-20241344,2024-01-23,CUST-5972,Customer 5549,Consumer,South,PROD_SPO_002,Sports Product 2,Sports,Sports - Type B,225.68,4,0.05,45.14,857.58,541.64,315.94,Gift Card,Next Day,23.09,Medium,2024,Q1,January,1,Tuesday
ORD-20244630,2024-01-23,CUST-2710,Customer 1695,Corporate,Central,PROD_SPO_001,Sports Product 1,Sports,Sports - Type A,246.96,1,0.15,37.04,209.92,148.18,61.74,Gift Card,Next Day,15.62,High,2024,Q1,January,1,Tuesday
ORD-20244048,2024-01-23,CUST-5206,Customer 2165,Home Office,West,PROD_HOM_009,Home & Garden Product 9,Home & Garden,Home & Garden - Type I,428.32,1,0.15,64.25,364.07,256.99,107.08,Debit Card,Express,28.74,Medium,2024,Q1,January,1,Tuesday
ORD-20242577,2024-01-23,CUST-4790,Customer 1048,Consumer,East,PROD_CLO_004,Clothing Product 4,Clothing,Clothing - Type D,55.79,4,0.2,44.63,178.53,133.88,44.65,PayPal,Express,22.07,Low,2024,Q1,January,1,Tuesday
ORD-20243778,2024-01-23,CUST-5185,Customer 5182,Home Office,North,PROD_SPO_002,Sports Product 2,Sports,Sports - Type B,225.68,1,0.15,33.85,191.83,135.41,56.42,Debit Card,Next Day,12.64,High,2024,Q1,January,1,Tuesday
ORD-20240195,2024-01-23,CUST-4570,Customer 2196,Consumer,West,PROD_HOM_006,Home & Garden Product 6,Home & Garden,Home & Garden - Type F,188.2,3,0.0,0.0,564.6,338.76,225.84,Debit Card,Next Day,6.59,High,2024,Q1,January,1,Tuesday
ORD-20244702,2024-01-24,CUST-7251,Customer 6525,Corporate,West,PROD_ELE_008,Electronics Product 8,Electronics,Electronics - Type H,132.59,4,0.15,79.55,450.81,318.2,132.61,Gift Card,Standard,9.67,Low,2024,Q1,January,1,Wednesday
ORD-20240979,2024-01-24,CUST-4543,Customer 6978,Consumer,South,PROD_SPO_004,Sports Product 4,Sports,Sports - Type D,292.61,5,0.05,73.15,1389.9,877.85,512.05,Credit Card,Express,8.46,High,2024,Q1,January,1,Wednesday
ORD-20242401,2024-01-24,CUST-5817,Customer 5496,Consumer,South,PROD_BOO_003,Books Product 3,Books,Books - Type C,25.95,1,0.0,0.0,25.95,15.57,10.38,Credit Card,Express,17.73,Medium,2024,Q1,January,1,Wednesday
ORD-20243019,2024-01-24,CUST-1684,Customer 3496,Corporate,East,PROD_CLO_010,Clothing Product 10,Clothing,Clothing - Type J,21.17,2,0.1,4.23,38.11,25.4,12.71,Debit Card,Express,27.71,Low,2024,Q1,January,1,Wednesday
ORD-20241496,2024-01-24,CUST-4027,Customer 2524,Consumer,Central,PROD_ELE_002,Electronics Product 2,Electronics,Electronics - Type B,73.76,3,0.1,22.13,199.15,132.78,66.37,Credit Card,Express,7.83,Medium,2024,Q1,January,1,Wednesday
ORD-20240241,2024-01-24,CUST-3692,Customer 4996,Home Office,South,PROD_TOY_005,Toys Product 5,Toys,Toys - Type E,102.48,3,0.0,0.0,307.44,184.47,122.97,PayPal,Express,19.0,Medium,2024,Q1,January,1,Wednesday
ORD-20244043,2024-01-24,CUST-6878,Customer 5127,Home Office,West,PROD_CLO_009,Clothing Product 9,Clothing,Clothing - Type I,165.7,4,0.1,66.28,596.52,397.68,198.84,Gift Card,Next Day,24.8,Medium,2024,Q1,January,1,Wednesday
ORD-20244816,2024-01-24,CUST-8944,Customer 8622,Consumer,South,PROD_BOO_010,Books Product 10,Books,Books - Type J,35.54,3,0.05,5.33,101.29,63.96,37.33,Debit Card,Express,28.02,Medium,2024,Q1,January,1,Wednesday
ORD-20241552,2024-01-24,CUST-7181,Customer 6041,Corporate,East,PROD_BOO_003,Books Product 3,Books,Books - Type C,25.95,1,0.15,3.89,22.06,15.57,6.49,Debit Card,Next Day,19.39,Low,2024,Q1,January,1,Wednesday
ORD-20242826,2024-01-25,CUST-1621,Customer 2790,Consumer,North,PROD_TOY_009,Toys Product 9,Toys,Toys - Type I,37.06,5,0.0,0.0,185.3,111.2,74.1,Debit Card,Express,23.32,High,2024,Q1,January,1,Thursday
ORD-20243447,2024-01-25,CUST-4418,Customer 7457,Home Office,South,PROD_CLO_001,Clothing Product 1,Clothing,Clothing - Type A,59.35,2,0.2,23.74,94.96,71.22,23.74,Gift Card,Express,7.56,Medium,2024,Q1,January,1,Thursday
ORD-20242225,2024-01-25,CUST-7268,Customer 7449,Consumer,North,PROD_BOO_004,Books Product 4,Books,Books - Type D,30.26,2,0.2,12.1,48.42,36.32,12.1,PayPal,Next Day,14.29,Low,2024,Q1,January,1,Thursday
ORD-20242410,2024-01-25,CUST-5713,Customer 6397,Consumer,East,PROD_TOY_008,Toys Product 8,Toys,Toys - Type H,113.43,3,0.0,0.0,340.29,204.18,136.11,Credit Card,Next Day,13.32,High,2024,Q1,January,1,Thursday
ORD-20241365,2024-01-25,CUST-2113,Customer 1657,Consumer,Central,PROD_BOO_003,Books Product 3,Books,Books - Type C,25.95,4,0.2,20.76,83.04,62.28,20.76,Credit Card,Standard,10.74,Medium,2024,Q1,January,1,Thursday
ORD-20240282,2024-01-25,CUST-1157,Customer 6488,Consumer,West,PROD_CLO_005,Clothing Product 5,Clothing,Clothing - Type E,136.98,5,0.1,68.49,616.41,410.95,205.46,Debit Card,Standard,10.13,High,2024,Q1,January,1,Thursday
ORD-20241445,2024-01-25,CUST-1262,Customer 4531,Corporate,South,PROD_HOM_001,Home & Garden Product 1,Home & Garden,Home & Garden - Type A,408.74,4,0.05,81.75,1553.21,980.96,572.25,Gift Card,Next Day,24.76,Low,2024,Q1,January,1,Thursday
ORD-20240764,2024-01-26,CUST-2219,Customer 5095,Consumer,South,PROD_BOO_008,Books Product 8,Books,Books - Type H,29.46,2,0.15,8.84,50.08,35.36,14.72,Debit Card,Express,6.57,Low,2024,Q1,January,1,Friday
ORD-20244355,2024-01-26,CUST-6436,Customer 2085,Home Office,South,PROD_BOO_006,Books Product 6,Books,Books - Type F,26.3,4,0.05,5.26,99.94,63.12,36.82,Gift Card,Next Day,19.23,Low,2024,Q1,January,1,Friday
ORD-20241717,2024-01-26,CUST-3226,Customer 5894,Home Office,Central,PROD_SPO_009,Sports Product 9,Sports,Sports - Type I,261.97,5,0.1,130.99,1178.87,785.9,392.97,Debit Card,Standard,6.17,Medium,2024,Q1,January,1,Friday
ORD-20241804,2024-01-26,CUST-1017,Customer 8289,Consumer,North,PROD_BOO_005,Books Product 5,Books,Books - Type E,15.59,5,0.05,3.9,74.05,46.75,27.3,Debit Card,Standard,10.64,Low,2024,Q1,January,1,Friday
ORD-20240500,2024-01-27,CUST-5372,Customer 4783,Home Office,South,PROD_BOO_009,Books Product 9,Books,Books - Type I,54.5,5,0.2,54.5,218.0,163.5,54.5,PayPal,Next Day,5.65,High,2024,Q1,January,1,Saturday
ORD-20240692,2024-01-27,CUST-7120,Customer 2737,Corporate,South,PROD_CLO_009,Clothing Product 9,Clothing,Clothing - Type I,165.7,1,0.15,24.85,140.84,99.42,41.42,Credit Card,Standard,16.51,Low,2024,Q1,January,1,Saturday
ORD-20241269,2024-01-27,CUST-5019,Customer 4700,Corporate,South,PROD_SPO_002,Sports Product 2,Sports,Sports - Type B,225.68,2,0.05,22.57,428.79,270.82,157.97,PayPal,Standard,12.42,High,2024,Q1,January,1,Saturday
ORD-20242379,2024-01-27,CUST-4579,Customer 6384,Consumer,Central,PROD_HOM_007,Home & Garden Product 7,Home & Garden,Home & Garden - Type G,73.59,5,0.05,18.4,349.55,220.75,128.8,Credit Card,Standard,7.62,Medium,2024,Q1,January,1,Saturday
ORD-20244664,2024-01-27,CUST-8003,Customer 4234,Consumer,South,PROD_HOM_008,Home & Garden Product 8,Home & Garden,Home & Garden - Type H,75.46,4,0.15,45.28,256.56,181.12,75.44,Credit Card,Express,27.54,Medium,2024,Q1,January,1,Saturday
ORD-20244215,2024-01-27,CUST-4159,Customer 2589,Corporate,East,PROD_HOM_009,Home & Garden Product 9,Home & Garden,Home & Garden - Type I,428.32,3,0.15,192.74,1092.22,770.97,321.25,Debit Card,Next Day,20.22,High,2024,Q1,January,1,Saturday
ORD-20243877,2024-01-27,CUST-2820,Customer 1196,Corporate,Central,PROD_BOO_008,Books Product 8,Books,Books - Type H,29.46,3,0.2,17.68,70.7,53.04,17.66,Credit Card,Standard,5.04,Low,2024,Q1,January,1,Saturday
ORD-20241227,2024-01-27,CUST-1806,Customer 8320,Corporate,West,PROD_HOM_009,Home & Garden Product 9,Home & Garden,Home & Garden - Type I,428.32,2,0.15,128.5,728.14,513.98,214.16,PayPal,Standard,24.27,Low,2024,Q1,January,1,Saturday
ORD-20241538,2024-01-27,CUST-6125,Customer 7210,Home Office,North,PROD_BOO_007,Books Product 7,Books,Books - Type G,17.07,2,0.1,3.41,30.73,20.48,10.25,Debit Card,Express,11.52,High,2024,Q1,January,1,Saturday
ORD-20244240,2024-01-27,CUST-1789,Customer 5978,Corporate,East,PROD_CLO_008,Clothing Product 8,Clothing,Clothing - Type H,126.07,4,0.2,100.86,403.42,302.56,100.86,Debit Card,Next Day,11.54,Medium,2024,Q1,January,1,Saturday
ORD-20244719,2024-01-27,CUST-2736,Customer 5631,Corporate,East,PROD_ELE_003,Electronics Product 3,Electronics,Electronics - Type C,311.28,4,0.0,0.0,1245.12,747.08,498.04,Credit Card,Next Day,28.72,Medium,2024,Q1,January,1,Saturday
ORD-20244460,2024-01-28,CUST-1950,Customer 6756,Consumer,Central,PROD_TOY_010,Toys Product 10,Toys,Toys - Type J,66.23,5,0.2,66.23,264.92,198.7,66.22,PayPal,Express,28.28,Medium,2024,Q1,January,1,Sunday
ORD-20244066,2024-01-28,CUST-1161,Customer 8361,Consumer,West,PROD_SPO_007,Sports Product 7,Sports,Sports - Type G,253.09,3,0.05,37.96,721.31,455.55,265.76,Gift Card,Standard,18.2,Low,2024,Q1,January,1,Sunday
ORD-20243040,2024-01-28,CUST-5143,Customer 2450,Consumer,South,PROD_CLO_009,Clothing Product 9,Clothing,Clothing - Type I,165.7,4,0.2,132.56,530.24,397.68,132.56,PayPal,Express,12.56,High,2024,Q1,January,1,Sunday
ORD-20244491,2024-01-28,CUST-8999,Customer 6991,Consumer,North,PROD_HOM_003,Home & Garden Product 3,Home & Garden,Home & Garden - Type C,189.92,3,0.2,113.95,455.81,341.85,113.96,PayPal,Next Day,15.23,Medium,2024,Q1,January,1,Sunday
ORD-20244598,2024-01-28,CUST-8823,Customer 7407,Corporate,South,PROD_BOO_008,Books Product 8,Books,Books - Type H,29.46,5,0.05,7.37,139.94,88.4,51.54,Gift Card,Standard,24.36,Medium,2024,Q1,January,1,Sunday
ORD-20244930,2024-01-28,CUST-6544,Customer 9639,Home Office,East,PROD_SPO_004,Sports Product 4,Sports,Sports - Type D,292.61,5,0.05,73.15,1389.9,877.85,512.05,Debit Card,Next Day,21.12,High,2024,Q1,January,1,Sunday
ORD-20242428,2024-01-28,CUST-8602,Customer 9873,Consumer,North,PROD_CLO_010,Clothing Product 10,Clothing,Clothing - Type J,21.17,1,0.15,3.18,17.99,12.7,5.29,Debit Card,Next Day,11.02,High,2024,Q1,January,1,Sunday
ORD-20240707,2024-01-28,CUST-4961,Customer 8139,Home Office,Central,PROD_CLO_004,Clothing Product 4,Clothing,Clothing - Type D,55.79,4,0.05,11.16,212.0,133.88,78.12,PayPal,Standard,12.52,Medium,2024,Q1,January,1,Sunday
ORD-20240045,2024-01-28,CUST-8564,Customer 3977,Consumer,East,PROD_ELE_006,Electronics Product 6,Electronics,Electronics - Type F,692.86,4,0.05,138.57,2632.87,1662.88,969.99,Gift Card,Express,10.29,Medium,2024,Q1,January,1,Sunday
ORD-20242608,2024-01-28,CUST-7280,Customer 6235,Home Office,East,PROD_BOO_002,Books Product 2,Books,Books - Type B,13.21,2,0.1,2.64,23.78,15.86,7.92,PayPal,Next Day,19.45,High,2024,Q1,January,1,Sunday
ORD-20242567,2024-01-29,CUST-6253,Customer 2707,Consumer,South,PROD_TOY_001,Toys Product 1,Toys,Toys - Type A,64.97,5,0.2,64.97,259.88,194.9,64.98,Gift Card,Standard,18.23,High,2024,Q1,January,1,Monday
ORD-20241724,2024-01-29,CUST-5602,Customer 2637,Consumer,East,PROD_ELE_007,Electronics Product 7,Electronics,Electronics - Type G,897.57,1,0.05,44.88,852.69,538.54,314.15,Debit Card,Next Day,24.92,Low,2024,Q1,January,1,Monday
ORD-20243434,2024-01-29,CUST-1746,Customer 9144,Home Office,Central,PROD_TOY_010,Toys Product 10,Toys,Toys - Type J,66.23,4,0.1,26.49,238.43,158.96,79.47,Credit Card,Next Day,22.15,Low,2024,Q1,January,1,Monday
ORD-20242015,2024-01-29,CUST-3474,Customer 7386,Corporate,Central,PROD_SPO_008,Sports Product 8,Sports,Sports - Type H,195.09,5,0.15,146.32,829.13,585.25,243.88,Gift Card,Standard,9.58,Medium,2024,Q1,January,1,Monday
