customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-00200,Male,0,No,Yes,7,1,Yes,No,No,No,No,No,No,No,One year,No,Credit card,63.03,441.21,No
CUST-00201,Male,1,Yes,No,39,1,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card,90.96,3547.44,No
CUST-00202,Female,0,Yes,No,60,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,101.7,6102.0,No
CUST-00203,Female,0,Yes,No,55,1,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,91.67,5041.85,No
CUST-00204,Male,0,Yes,No,13,1,No,No,No,No,No,No,No,No,Two year,No,Electronic check,41.59,540.67,No
CUST-00205,Male,0,Yes,No,66,0,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card,20.41,1347.06,No
CUST-00206,Male,0,No,No,39,0,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer,90.33,3522.87,Yes
CUST-00207,Female,0,Yes,Yes,62,1,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card,94.6,5865.2,No
CUST-00208,Male,0,No,Yes,25,1,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,86.57,2164.25,No
CUST-00209,Female,0,No,Yes,49,1,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer,78.28,3835.72,No
CUST-00210,Female,0,No,Yes,25,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,45.41,1135.25,No
CUST-00211,Female,0,Yes,No,15,1,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card,34.65,519.75,No
CUST-00212,Male,0,No,Yes,43,1,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card,43.41,1866.63,No
CUST-00213,Male,1,No,No,11,1,No,No,No,No,No,No,No,No,Two year,No,Electronic check,39.25,431.75,No
CUST-00214,Female,0,Yes,Yes,57,1,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,46.7,2661.9,No
CUST-00215,Male,0,No,No,6,1,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card,78.75,472.5,No
CUST-00216,Male,0,No,Yes,61,1,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Credit card,82.86,5054.46,No
CUST-00217,Male,0,No,No,17,1,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,72.24,1228.08,No
CUST-00218,Female,0,Yes,Yes,68,1,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,53.16,3614.88,Yes
CUST-00219,Female,1,No,Yes,67,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,36.98,2477.66,No
CUST-00220,Female,0,Yes,Yes,40,1,No,No,No,No,No,No,No,No,One year,No,Electronic check,39.85,1594.0,No
CUST-00221,Male,0,Yes,No,38,1,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,49.83,1893.54,Yes
CUST-00222,Female,0,Yes,No,28,0,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card,58.97,1651.16,No
CUST-00223,Male,0,No,Yes,62,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card,102.55,6358.1,No
CUST-00224,Female,0,Yes,No,33,1,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,85.22,2812.26,No
CUST-00225,Male,0,No,Yes,59,1,No,DSL,Yes,No,No,No,No,No,Two year,No,Credit card,69.1,4076.9,No
CUST-00226,Male,0,Yes,Yes,63,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,102.54,6460.02,No
CUST-00227,Male,1,No,No,45,1,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card,48.15,2166.75,No
CUST-00228,Male,0,Yes,No,2,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,100.83,201.66,No
CUST-00229,Male,0,Yes,Yes,13,1,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,75.12,976.56,No
CUST-00230,Male,0,No,Yes,35,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,40.45,1415.75,No
CUST-00231,Male,0,No,Yes,63,1,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card,87.79,5530.77,No
CUST-00232,Female,0,No,No,68,1,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,86.48,5880.64,No
CUST-00233,Female,0,No,No,10,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,97.07,970.7,No
CUST-00234,Male,0,Yes,No,7,0,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer,84.55,591.85,No
CUST-00235,Female,0,Yes,No,32,1,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,92.22,2951.04,No
CUST-00236,Male,1,Yes,Yes,13,1,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,89.41,1162.33,No
CUST-00237,Male,1,Yes,Yes,32,0,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.61,2579.52,No
CUST-00238,Female,1,No,Yes,56,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,121.55,6806.8,No
CUST-00239,Female,0,No,Yes,59,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card,103.28,6093.52,No
CUST-00240,Female,0,Yes,Yes,38,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card,102.75,3904.5,No
CUST-00241,Female,0,No,Yes,25,1,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,89.18,2229.5,No
CUST-00242,Female,0,No,No,17,0,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,82.82,1407.94,Yes
CUST-00243,Male,0,No,No,50,1,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,90.28,4514.0,Yes
CUST-00244,Male,1,Yes,Yes,3,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,96.62,289.86,No
CUST-00245,Female,0,No,No,71,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer,91.62,6505.02,No
CUST-00246,Male,0,No,Yes,63,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,109.0,6867.0,No
CUST-00247,Male,0,Yes,No,72,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,93.62,6740.64,Yes
CUST-00248,Male,0,Yes,No,38,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer,94.87,3605.06,No
CUST-00249,Female,1,Yes,No,41,0,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,70.17,2876.97,Yes
CUST-00250,Male,1,No,Yes,32,0,No,No,No,No,No,No,No,No,One year,No,Electronic check,19.76,632.32,No
CUST-00251,Male,0,Yes,No,33,1,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card,80.62,2660.46,No
CUST-00252,Male,0,Yes,Yes,26,1,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer,75.19,1954.94,No
CUST-00253,Female,0,No,No,46,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer,111.76,5140.96,No
CUST-00254,Female,1,Yes,No,9,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,105.66,950.94,Yes
CUST-00255,Male,0,No,Yes,8,1,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card,56.33,450.64,No
CUST-00256,Male,0,No,No,4,1,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,92.8,371.2,No
CUST-00257,Male,0,Yes,Yes,41,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,118.43,4855.63,No
CUST-00258,Male,0,No,Yes,25,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,97.7,2442.5,No
CUST-00259,Female,1,Yes,Yes,45,1,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,88.09,3964.05,No
CUST-00260,Male,0,No,No,18,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer,100.65,1811.7,No
CUST-00261,Female,0,No,No,59,1,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,93.07,5491.13,Yes
CUST-00262,Male,0,Yes,Yes,7,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,104.89,734.23,No
CUST-00263,Male,0,No,Yes,61,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,116.92,7132.12,No
CUST-00264,Female,0,Yes,No,50,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,103.79,5189.5,No
CUST-00265,Female,0,Yes,No,66,1,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,43.0,2838.0,No
CUST-00266,Female,0,Yes,Yes,12,1,No,No,No,No,No,No,No,No,One year,No,Mailed check,45.67,548.04,No
CUST-00267,Female,1,Yes,Yes,26,1,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,96.62,2512.12,No
CUST-00268,Male,0,No,Yes,60,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,38.54,2312.4,No
CUST-00269,Female,0,Yes,Yes,2,0,No,No,No,No,No,No,No,No,Two year,No,Credit card,13.37,26.74,No
CUST-00270,Male,1,No,Yes,5,1,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,55.37,276.85,No
CUST-00271,Male,0,Yes,Yes,45,1,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,77.17,3472.65,No
CUST-00272,Female,0,Yes,Yes,10,1,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,78.5,785.0,Yes
CUST-00273,Female,0,Yes,Yes,8,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,95.81,766.48,Yes
CUST-00274,Male,0,Yes,No,37,1,No,No,No,No,No,No,No,No,One year,No,Mailed check,42.6,1576.2,No
CUST-00275,Male,0,Yes,No,44,1,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,80.87,3558.28,No
CUST-00276,Male,0,Yes,Yes,2,1,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card,55.45,110.9,No
CUST-00277,Male,0,No,No,1,1,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card,83.66,83.66,No
CUST-00278,Male,0,No,No,12,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card,104.6,1255.2,No
CUST-00279,Male,1,Yes,No,43,0,No,No,No,No,No,No,No,No,One year,No,Mailed check,12.28,528.04,No
CUST-00280,Female,0,No,Yes,38,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.52,1615.76,Yes
CUST-00281,Female,0,Yes,Yes,50,1,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer,96.38,4819.0,No
CUST-00282,Female,1,Yes,Yes,47,1,No,No,No,No,No,No,No,No,One year,No,Bank transfer,36.75,1727.25,No
CUST-00283,Female,1,Yes,No,30,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card,114.81,3444.3,No
CUST-00284,Female,0,No,No,72,1,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,81.54,5870.88,No
CUST-00285,Male,0,No,No,31,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,78.17,2423.27,Yes
CUST-00286,Female,0,No,No,64,0,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,14.27,913.28,No
CUST-00287,Female,0,Yes,No,48,1,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,38.69,1857.12,No
CUST-00288,Male,0,No,No,4,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,47.46,189.84,No
CUST-00289,Male,0,Yes,Yes,23,1,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,79.25,1822.75,No
CUST-00290,Male,0,Yes,No,15,1,No,No,No,No,No,No,No,No,One year,Yes,Credit card,40.63,609.45,No
CUST-00291,Female,0,No,Yes,19,1,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer,32.24,612.56,No
CUST-00292,Male,0,No,Yes,11,1,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.48,533.28,No
CUST-00293,Male,0,No,No,46,1,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,53.11,2443.06,No
CUST-00294,Male,1,Yes,Yes,26,1,No,No,No,No,No,No,No,No,One year,No,Credit card,40.29,1047.54,No
CUST-00295,Female,0,No,No,44,1,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Bank transfer,80.11,3524.84,No
CUST-00296,Male,0,No,Yes,43,0,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,49.07,2110.01,Yes
CUST-00297,Female,0,No,Yes,47,0,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,20.65,970.55,No
CUST-00298,Female,0,No,No,13,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,41.9,544.7,Yes
CUST-00299,Male,0,No,No,52,1,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer,80.29,4175.08,No
CUST-00300,Male,0,Yes,No,30,1,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer,53.85,1615.5,No
CUST-00301,Female,0,No,No,7,1,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer,90.53,633.71,No
CUST-00302,Female,0,Yes,Yes,42,1,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,78.33,3289.86,No
CUST-00303,Male,0,No,Yes,7,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card,107.39,751.73,Yes
CUST-00304,Female,0,No,No,22,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,73.62,1619.64,No
CUST-00305,Male,0,No,No,9,1,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer,87.69,789.21,No
CUST-00306,Female,0,Yes,No,49,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,99.59,4879.91,No
CUST-00307,Male,0,Yes,Yes,19,1,No,No,No,No,No,No,No,No,Two year,Yes,Credit card,45.14,857.66,No
CUST-00308,Female,0,Yes,Yes,55,1,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.85,2906.75,Yes
CUST-00309,Female,0,No,No,33,1,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,56.12,1851.96,No
CUST-00310,Male,0,Yes,No,57,1,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.12,2742.84,No
CUST-00311,Female,0,Yes,Yes,18,1,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Bank transfer,93.39,1681.02,No
CUST-00312,Male,1,Yes,No,60,1,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,47.23,2833.8,No
CUST-00313,Male,0,Yes,Yes,32,1,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,44.5,1424.0,No
CUST-00314,Male,0,Yes,Yes,49,1,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,36.44,1785.56,No
CUST-00315,Female,0,No,Yes,32,1,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.65,2772.8,No
CUST-00316,Male,0,Yes,No,3,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card,99.17,297.51,Yes
CUST-00317,Female,0,No,No,35,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,36.47,1276.45,No
CUST-00318,Male,1,Yes,Yes,31,1,No,No,No,No,No,No,No,No,One year,No,Mailed check,39.72,1231.32,No
CUST-00319,Female,0,No,Yes,30,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,101.32,3039.6,No
CUST-00320,Male,0,No,Yes,16,1,No,No,No,No,No,No,No,No,Two year,Yes,Credit card,46.18,738.88,No
CUST-00321,Female,1,No,Yes,5,1,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer,86.23,431.15,No
CUST-00322,Female,0,Yes,Yes,22,0,No,No,No,No,No,No,No,No,Two year,No,Credit card,23.95,526.9,No
CUST-00323,Male,0,Yes,No,16,1,No,No,No,No,No,No,No,No,One year,Yes,Credit card,38.55,616.8,No
CUST-00324,Female,0,No,Yes,2,1,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,37.96,75.92,No
CUST-00325,Female,0,No,Yes,52,1,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,87.25,4537.0,No
CUST-00326,Female,0,No,No,12,1,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,77.35,928.2,Yes
CUST-00327,Male,1,No,Yes,35,1,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer,93.87,3285.45,No
CUST-00328,Male,0,No,Yes,14,0,No,No,No,No,No,No,No,No,Two year,Yes,Credit card,21.3,298.2,No
CUST-00329,Female,0,Yes,No,2,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card,50.44,100.88,No
CUST-00330,Female,0,Yes,Yes,54,1,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer,82.73,4467.42,No
CUST-00331,Female,0,Yes,Yes,54,1,No,No,No,No,No,No,No,No,Two year,No,Bank transfer,41.43,2237.22,No
CUST-00332,Male,0,Yes,Yes,8,1,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,39.42,315.36,No
CUST-00333,Female,0,Yes,No,45,1,No,No,No,No,No,No,No,No,Two year,No,Bank transfer,39.65,1784.25,No
CUST-00334,Female,0,Yes,Yes,18,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,112.43,2023.74,No
CUST-00335,Male,0,No,Yes,43,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,95.17,4092.31,Yes
CUST-00336,Female,0,No,No,10,1,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer,92.09,920.9,No
CUST-00337,Female,0,Yes,Yes,31,1,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,76.93,2384.83,No
CUST-00338,Male,0,No,No,4,1,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,78.49,313.96,Yes
CUST-00339,Male,0,Yes,Yes,52,1,No,No,No,No,No,No,No,No,Two year,No,Electronic check,44.75,2327.0,No
CUST-00340,Female,0,Yes,Yes,63,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card,97.13,6119.19,No
CUST-00341,Male,0,Yes,Yes,14,1,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card,87.09,1219.26,No
CUST-00342,Male,0,No,Yes,21,0,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,89.49,1879.29,No
CUST-00343,Male,0,Yes,No,58,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,42.34,2455.72,No
CUST-00344,Female,0,No,Yes,53,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card,100.16,5308.48,No
CUST-00345,Female,0,No,No,60,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,101.29,6077.4,Yes
CUST-00346,Female,0,Yes,No,34,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer,99.98,3399.32,No
CUST-00347,Male,0,No,No,52,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,52.47,2728.44,Yes
CUST-00348,Male,0,Yes,No,9,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,109.42,984.78,No
CUST-00349,Male,0,Yes,Yes,10,1,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer,54.04,540.4,No
CUST-00350,Male,0,No,Yes,8,1,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer,46.45,371.6,No
CUST-00351,Female,0,Yes,Yes,60,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,89.85,5391.0,Yes
CUST-00352,Female,0,No,No,43,1,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card,81.3,3495.9,No
CUST-00353,Female,0,No,No,17,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.99,1716.83,No
CUST-00354,Male,0,Yes,No,15,1,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,91.49,1372.35,No
CUST-00355,Female,0,Yes,No,58,0,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,85.93,4983.94,Yes
CUST-00356,Female,0,Yes,Yes,8,1,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card,93.59,748.72,No
CUST-00357,Female,0,No,Yes,50,0,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer,50.69,2534.5,Yes
CUST-00358,Male,1,No,No,62,1,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer,45.6,2827.2,No
CUST-00359,Female,0,No,Yes,2,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,122.64,245.28,No
CUST-00360,Male,0,Yes,No,11,0,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,77.54,852.94,Yes
CUST-00361,Male,0,Yes,Yes,25,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,89.17,2229.25,No
CUST-00362,Female,0,Yes,Yes,44,1,No,No,No,No,No,No,No,No,One year,No,Mailed check,44.87,1974.28,No
CUST-00363,Male,0,No,Yes,32,1,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,48.25,1544.0,No
CUST-00364,Female,0,No,Yes,21,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,107.75,2262.75,No
CUST-00365,Female,0,Yes,Yes,23,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,100.91,2320.93,No
CUST-00366,Female,1,No,No,29,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer,93.52,2712.08,Yes
CUST-00367,Male,0,Yes,Yes,52,1,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.15,2607.8,No
CUST-00368,Female,0,No,No,43,1,Yes,DSL,No,No,No,No,No,No,Two year,No,Mailed check,62.54,2689.22,No
CUST-00369,Female,0,No,Yes,19,1,No,No,No,No,No,No,No,No,Two year,No,Bank transfer,40.81,775.39,No
CUST-00370,Female,0,No,No,8,1,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,45.72,365.76,Yes
CUST-00371,Male,0,Yes,Yes,5,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,100.72,503.6,No
CUST-00372,Male,0,No,Yes,10,1,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card,81.9,819.0,No
CUST-00373,Male,0,Yes,No,66,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,106.39,7021.74,Yes
CUST-00374,Female,0,No,No,54,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.27,2552.58,Yes
CUST-00375,Male,0,No,No,53,1,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,85.56,4534.68,Yes
CUST-00376,Male,1,No,No,58,1,Yes,No,No,No,No,No,No,No,One year,No,Credit card,47.81,2772.98,No
CUST-00377,Female,0,No,Yes,24,1,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,91.97,2207.28,Yes
CUST-00378,Female,0,No,No,38,1,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer,45.62,1733.56,No
CUST-00379,Male,0,No,No,17,1,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,61.07,1038.19,Yes
CUST-00380,Female,0,Yes,No,55,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card,48.52,2668.6,Yes
CUST-00381,Male,0,Yes,Yes,30,1,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,98.89,2966.7,No
CUST-00382,Male,0,Yes,No,22,1,No,No,No,No,No,No,No,No,One year,No,Bank transfer,37.24,819.28,No
CUST-00383,Female,1,Yes,No,31,1,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card,68.48,2122.88,No
CUST-00384,Male,0,No,No,18,1,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,81.85,1473.3,Yes
CUST-00385,Female,1,No,No,47,1,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card,65.95,3099.65,No
CUST-00386,Male,0,Yes,Yes,47,1,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card,52.88,2485.36,No
CUST-00387,Female,1,Yes,Yes,9,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer,101.52,913.68,No
CUST-00388,Male,0,No,Yes,70,1,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer,73.12,5118.4,No
CUST-00389,Female,1,No,Yes,42,1,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card,67.08,2817.36,No
CUST-00390,Male,0,No,No,21,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,33.5,703.5,No
CUST-00391,Female,0,No,Yes,4,0,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card,48.63,194.52,No
CUST-00392,Female,0,No,No,30,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,95.0,2850.0,Yes
CUST-00393,Male,0,No,Yes,7,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.87,692.09,No
CUST-00394,Female,0,No,Yes,70,0,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,71.84,5028.8,No
CUST-00395,Female,0,No,No,57,1,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,70.36,4010.52,Yes
CUST-00396,Female,0,No,No,32,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,91.36,2923.52,No
CUST-00397,Female,0,No,No,71,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card,102.44,7273.24,No
CUST-00398,Male,0,Yes,No,21,1,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Credit card,72.78,1528.38,No
